"hgnc_symbol","BF_in_ptv","BF_in_misb","BF_in_misa","BF_cc_ptv","BF_cc_misb","BF_cc_misa","BF_dn_ptv","BF_dn_misb","BF_dn_misa"
"SGK1",0.618606306502516,1,0.956235649502423,0.560689960851326,1,1,2.11861772656623,1,1
"SGMS2",0.586423549602844,1,0.800309092354237,1,1,1.01540973345658,1,1,1
"SGO2",0.419710817695361,1,1,1.35058898056125,1,1,1,1,1
"SGPL1",0.283614210366151,1,0.570153721599343,0.543530032065652,1,1,1,1,1
"SGSH",0.939454258133653,1,1,0.856722544267108,1,0.971428240248768,1,1,1
"SH2B1",0.397846283604473,1,0.790936462745026,0.412254919259434,1,0.98883670093578,4.15070114510998,1,1
"SH2B3",0.987684504609787,0.414308171979163,0.407924069458534,1.25299486356346,1,1,1,1,1
"SH2D3C",0.35207818814369,1,0.594181844531853,1.40667939729264,1,1.01272578249305,1,1,1
"SH2D4A",0.999999999999999,1,1,1,1,1,1,1,1
"SH2D4B",0.697381760025066,1,1,1,1,1,1,1,1
"SH2D7",1,1,1,1,1,1,1,1,1
"SH3BGRL2",1,1,1,1,1,1,1,1,1
"SH3BP2",1,1,1,1.05129667687337,1,1,1,1,1
"SH3BP4",0.186518483921141,1,0.763347744646519,2.21843269478026,1,1.04873718836703,1,1,1
"SH3GL2",0.825369625789395,1,0.941868039373252,1.1052390036805,1,0.976560719113874,1,1,1
"SH3PXD2B",0.0336164694179189,1,0.838134458894486,0.953665400584517,0.827338446262752,0.986051346486814,2.40192080374171,1,1
"SH3RF3",0.604765180318971,1,0.618868478328251,0.6938224423804,1,1,2.40396090806952,1,1
"SH3TC2",0.673002242463213,1,1,1.973431311781,1,1,1,1,1
"SHANK2",0.200663348660138,1,0.0985434351241863,1.2326794289839,1,1.13100698974305,144975.495407963,1,1.12637080911083
"SHANK3",0.245450738865578,1,1,2.55106287501785,1,1,1.84356659039209e+31,1,1
"SHARPIN",0.957410411364673,1,1,1.0539210366575,1,1,1,1,1
"SHBG",0.957049459981135,1,1,1.0338249764376,1,1,1,1,1
"SHF",0.668429797253044,1,0.742089514381448,1.47547586603549,1,0.962780086489521,1,1,1
"SHFL",1,1,0.822990358294848,1,0.843084113934626,0.896524693175946,1,1,1
"SHH",1,1,1,1,1,1,1,1,1
"SHISAL1",0.999010738311181,1,0.819987248250499,1.52054786225365,1,0.986033666715801,1,1,1
"SHLD1",1,1,1,1.00880190021126,1,1,1,1,1
"SHMT2",0.76510464984892,1,0.628067831794214,1.52145493149504,1,1.04070546013034,1,1,1
"SHOC1",0.231856106104391,1,1,1,1,1,1,1,1
"SHOC2",0.538819339569711,1.01960917172506,0.757123371815692,1,1,1.08334404798803,1,1,1
"SIAH1",1,1.30582254107366,0.901272304210231,1.54951721979447,1.1465344017944,0.952229497627121,1,1,1
"SIAH2",0.783713481869171,1.0934991681423,0.814862285967914,0.767110589859315,1,0.968747230059647,1,1,1
"SIGMAR1",0.965397287962827,0.927536659299002,0.939078311821286,1.34316849329114,1.14513195223735,1.01913999902526,1,1,1
"SIK1",1,1,1,1,0.956903979036329,1.05018584245955,1,1,1
"SIK3",0.223752198515523,1.36112721455538,0.629509763723499,1,0.811302316813303,1.01013058947923,1,1,1
"SIL1",1.14325769864716,1,0.84925606576925,0.770316473995341,1,1.08295400733653,1,1,1
"SIM1",0.711154690309437,0.105535089581915,0.534688185982535,1.02047212933185,0.812961945188454,1.15172762571592,1,1,1
"SIN3A",1,1.31032897791534,0.540986997039444,1.37348030666217,2.33910528975007,1.06789018155522,2.40893855081037,66.4659978774384,1
"SIN3B",0.320070267908565,1.26249538946966,0.286493149316109,1,1.10036570835826,1.08281104275682,1,3.44688610204138,1
"SIPA1L1",0.323139385698398,1,0.455286779297943,0.175879537609184,1,1.03053435686248,1,1,1
"SIPA1L2",0.306127928175189,0.12439016677208,0.574658241630048,0.850203216261001,1.46677711203048,0.986761680150581,1,1,1
"SIPA1L3",0.0558311338465979,1,0.092445730643879,0.302845933059019,1,0.896721129414628,1,1,2.45117798040243
"SIRPB1",1,1,1,1,1,1,1,1,1
"SIRPB2",1,1,1,1,1,1,1,1,1
"SIRT4",1,1,0.545236173980615,1,1,1.16235209175696,1,1,1
"SIX1",0.890698652216958,0.827396742480017,0.89855570736117,1,1.14343773322592,0.983864214846466,1,1,1
"SIX2",0.890228858226255,1.05048435038769,0.88658439883588,1,0.974441984121852,1.01675734654931,5.44880756256739,1,1.04135244395613
"SIX3",1,0.241896077254462,0.736152438002154,1,1,0.993715106906632,1,1,1
"SIX4",1.0008537861869,0.404623829558289,0.798307678213758,1,1,1.01822590985219,1,1,1
"SIX5",0.953123663961356,0.176342801361467,0.543331933557858,0.858117337067446,1.30955468272715,0.924611893654246,1,1,1
"SIX6",1,0.149915265603338,0.685210675906531,1,1.33909596479414,1.10673627065982,1,1,1
"SKI",0.760681261866701,0.0929745963880772,0.748316593145028,0.690425591251851,1,1,26492.6286051595,4.58611553746019,1
"SKIC2",0.716784702834458,1,0.45154809741357,0.853591542051751,1,1.03983131701302,1,1,1.58445289919087
"SKIC3",0.285800757083812,1,1,0.760097055908784,1,1,21.2852639355609,1,1
"SKP1",1,1.13278623701347,0.975027869756429,0.818362628550885,1,0.9833476765902,1,1,1
"SLA",0.451543541180903,1,0.930932663540868,1.51187306130601,1,1,1,1,1
"SLC10A1",0.999999999999999,1,1,1,1,1,1,1,1
"SLC10A2",0.999999999999999,1,1,1,1,1,1,1,1
"SLC10A7",0.930500402481879,1,0.848690709320751,1.09468159484823,1,0.966554896501658,1,1,1
"SLC11A1",1,1,1,1,1,1,1,1,1
"SLC11A2",0.569210246042993,1,0.641515082246437,0.521070344585801,1,0.932623524979419,1,1,1
"SLC12A1",0.460049450927093,1,1,1.19573276808227,1,1,1,1,1
"SLC12A2",0.36681248185892,0.366152307841846,0.515119342343003,1,0.821155249365465,1.13825222658403,1,1,1
"SLC12A3",1,1,1,1,1,1,1,1,1
"SLC12A5",0.436111167280679,0.029546724115589,0.352991872553003,1.44984509116957,1.06004698448885,1.14345251248981,1,4.30399732920031,1
"SLC12A6",0.323958348790082,0.0700626144996511,0.431196661652608,0.380562524825357,0.922597101466158,0.886830561092387,2.11538980021216,1,1
"SLC13A5",0.433689565732456,1,0.85102529014609,1.12386731705605,1,1.01377165196188,1,1,1
"SLC14A2",0.936998220691446,1,1,1.09535206309001,1,1,1,1,1
"SLC15A2",0.96945495636176,1,1,1.24019969238091,1,1,1,1,1
"SLC16A10",0.52156494234031,1,0.953673227451859,1,1,1.09333113450051,1,1,1
"SLC16A12",1.03858875604813,1,1,1.14874289593898,1,1,1,1,1
"SLC16A3",1,1,0.520121580146593,1,1,1.0215925308394,1,1,1
"SLC16A8",1,0.000197230613955517,0.591227308417968,1,1,1,1.00106178935378,5.89390983159719,1
"SLC16A9",0.901518069489249,1,1,2.78053293321148,1,1,1,1,1
"SLC17A3",1,1,1,1,1,1,1,1,1
"SLC17A5",0.947199495678891,1,1,0.906962723948763,1,1,1,1,1
"SLC17A6",0.705561620088496,1,0.83865792335516,1.5195906425573,1,1.09708425236256,1,1,1
"SLC17A7",0.600530464885685,0.454515669110647,0.631885802294161,1,2.8042793685672,1.13593873253421,1,100.216350931471,1
"SLC17A8",0.644573393004217,1,1,1,1,1,1,1,1
"SLC18A2",0.973678416277473,1,0.812650711700379,2.4096210406097,1,0.934430238462233,1,1,1
"SLC18A3",0.745579934252785,1,1,1.44435249738356,1,1,1,1,1
"SLC19A1",1,0.797190002048524,0.632067579581234,0.992765181627233,1,0.955068261980498,1,1,1
"SLC19A2",0.822303269404125,1,1,0.536672121694073,1,1,1,1,1
"SLC19A3",1.12059878855287,1,1,1,1,1,1,1,1
"SLC1A2",0.538919461188667,1,0.729668324571413,1.57231133567425,1,1.16025082066515,1,1,1
"SLC1A3",0.886767398232573,1,0.881764788302039,1,1,0.968854879218299,1,1,1
"SLC1A4",1.24170078631169,0.557267952198532,0.350352595596677,1,1,0.955463928902972,1,1,1
"SLC1A7",1,1,1,1,1,1,1,1,1
"SLC20A2",0.851021422887583,0.508494206830082,0.645579334282562,1,0.712546974757923,0.865334616472244,1,1,1
"SLC22A1",1,1,1,1,1,1,1,1,1
"SLC22A12",1,1,0.79148037784927,1,1,0.993059291459202,1,1,1
"SLC22A23",0.709287277789358,1,0.416429601345936,0.613637426877061,1,1.06932018493319,1,1,1
"SLC22A5",1,1,0.864284272989987,1,1,1,1,1,1
"SLC22A7",0.986398868481551,1,0.601910932437972,1.02815230714994,1,1.07207700558182,1,1,1
"SLC24A1",0.396988906780045,1,0.729750186763699,2.1725021960569,1,1,1.9947165967625,1,1
"SLC24A2",1.1313025184817,1,1,0.721441544630577,1,1,1,1,1
"SLC24A3",1,1,0.398053187923409,1,1,1.03684016929452,1,1,1
"SLC24A4",0.907938830110191,1,0.517409404856429,1.17231291778416,1,0.963413017908409,1,1,1
"SLC24A5",1,1,1,0.993910922099707,1,1,1,1,1
"SLC25A1",0.807187491375825,0.427356421736596,0.774390092721117,2.05547625366955,1,0.908440491789078,1.95314249945689,1,1
"SLC25A10",1,1,0.64346966713277,1.00928104583372,1,0.968689091019869,1,1,1.05753151027071
"SLC25A11",1,0.396842084966452,0.586504902550427,1,1.14230964666485,1.08992759097332,2.9166108880547,1,1.08001003001234
"SLC25A13",1,1,1,1,1,1,1,1,1
"SLC25A15",1,1,1,1,1,1,1,1,1
"SLC25A19",0.916198913947493,1,1,0.552360821168578,1,1,1,1,1
"SLC25A20",1,1,0.93965339786499,0.996612172884872,1,0.952132348520666,1,1,1
"SLC25A22",0.963158114090055,1,0.791117998767879,1,1,1.01134388257172,1,1,1
"SLC25A24",1,1,1,1,1,1,1,1,1
"SLC25A30",1,1,0.73472555347787,1,1,1.014779100172,1,1,1
"SLC25A32",1,1,0.88122598658017,1,1,0.984395790870388,1,1,1
"SLC25A38",0.99850846151663,1,0.877096384962136,1.01735499276444,1,1.07028968664064,1,1,1
"SLC25A4",1.00972106058221,0.448552635455349,0.911668169418342,1,0.616779654183646,1.01353134708929,1,1,1
"SLC25A42",0.864457391613025,0.11819526168822,0.564725374825709,0.723644548841515,1.54346395471701,1.00149553417184,1,1,1
"SLC25A46",0.781845231761225,1,1,1.27435230356694,1,1,1,1,1
"SLC26A1",1,1,1,1,1,1,1,1,1
"SLC26A11",1,1,1,1,1,1,1,1,1
"SLC26A2",0.987028302955834,1,1,1,1,1,1,1,1
"SLC26A4",1,1,1,0.998590946238559,1,1,1,1,1
"SLC26A5",0.589556733801881,1,1,1.07242722226537,1,1,1,1,1
"SLC26A6",0.976615249355999,1,1,1.36449710094228,1,1,1,1,1
"SLC26A9",0.413326239697924,1,1,2.39580151641753,1,1,1,1,1
"SLC27A4",0.851789685125954,1,0.413961941580114,0.794290148964108,1,0.991204573285163,1,1,1
"SLC27A5",1,1,1,1,1,1,1,1,1
"SLC28A1",1,1,1,1,1,1,1,1,1
"SLC28A3",1,1,0.817467529204258,1,1,1,1,1,1
"SLC29A3",1,1,1,1,1,1,1,1,1
"SLC2A1",1,0.258883558451494,0.705398800122275,1,1.31352944827386,0.949792502580096,1,1,1
"SLC2A10",1,1,1,1,1,1,1,1,1
"SLC2A12",0.965798509411394,1,1,1,1,1,1,1,1
"SLC2A2",0.899475140158408,1,1,0.911193467070433,1,1,1,1,1
"SLC2A3",0.924885365917856,0.575961715116521,0.828802975279828,1,0.973672820490187,1.06893206947795,1,1,1
"SLC2A9",1,1,1,0.99112653878284,1,1,1,1,1
"SLC30A10",0.938084309957637,0.0354177830044849,0.611811300939742,2.08591236272922,1.79778585335918,1,1,1,1
"SLC30A5",0.673756013797083,1,0.646210121124127,0.343910022251815,1,0.978857910824956,1,1,1
"SLC30A7",0.994183454012976,1,1,0.958410698630046,1,1,1,1,1
"SLC30A9",0.777159504678023,1,0.733931964260369,0.885796730587855,1,1.01055512560689,1,1,1
"SLC31A1",1.00529263817494,1,0.929146234783727,1.10762687463809,1,1.03176552096909,1,1,1
"SLC31A2",1,1,1,1,1,1,1,1,1
"SLC33A1",1,0.500221542626909,0.933556378938025,1.25542430685772,0.709858547929178,0.926275444406611,1,1,1
"SLC34A1",0.999999999999999,1,1,1,1,1,1,1,1
"SLC34A3",1,1,1,1,1,1,1,1,1
"SLC35A1",0.691082351105181,1,0.829180371592911,1,1,0.977334673979829,1,1,1
"SLC35A3",0.992567574228817,1,0.934097615237328,0.658693180447218,1,1.10338370266904,1.40369252239736,1,1
"SLC35B2",0.890779387388629,1,1,0.612125110332207,1,1,1,1,1
"SLC35B3",1,1,1,1,1,1,1,1,1
"SLC35C1",0.955830691229711,1,0.736381658269397,1,1,0.987944017072665,1,1,1
"SLC35D1",1.03128921208644,1,1,0.969064176679268,1,1,1,1,1
"SLC35G6",1,1,0.828154055798313,1,1,0.998797397074516,1,1,1
"SLC36A2",1,1,1,1,1,1,1,1,1
"SLC37A4",0.789644731056659,1,1,0.893265116218285,1,1,1,1,1
"SLC38A6",1,1,1,1,1,1,1,1,1
"SLC39A12",0.646423051777886,1,1,1,1,1,1.36949282819229,1,1
"SLC39A13",0.795593595235207,1,0.813805419042699,0.85994516812628,1,0.968979821114897,1,1,1
"SLC39A14",0.86618313777576,1,0.738976976720119,0.734362721474273,1,1.06733895147382,1,1,1
"SLC39A4",0.693994912319034,1,1,1,1,1,1,1,1
"SLC39A5",1,1,1,1,1,1,1.00415196807483,1,1
"SLC39A7",0.643051957709023,1,0.58633433086019,1,1,0.896201913837227,1,1,1
"SLC39A8",1.04274732477569,1,0.756645252583028,1,1,1.07989715059643,1,1,1
"SLC3A1",1,1,1,1,1,1,1,1,1
"SLC41A1",0.657709434957825,1,0.663131770369548,1,1,1.08326937182231,1,1,1
"SLC44A1",0.428907734362044,1,0.557677983363347,1,1,1.01084940698484,1,1,1
"SLC44A2",0.712362858024842,1,0.536710720020927,0.31730216159616,1,1.05106238942086,1,1,1
"SLC44A3",0.999999999999999,1,1,1,1,1,1,1,1
"SLC44A4",0.728833237614678,1,0.73250095278717,1.59839051073657,1,0.944239425747849,1,1,1
"SLC45A2",1.06614277826909,1,1,1.14533138786155,1,1,1,1,1
"SLC45A3",0.672611677499319,1,0.448756094513821,1,1,1.01310259993188,1,1,1
"SLC46A1",0.893524751693834,1,0.528010059030448,1,1,1.05250802478906,1,1,1
"SLC4A1",0.614712496136697,1,0.270620476666076,1,1,1.0241495639888,1,1,1
"SLC4A10",0.232816834808953,0.628517638312701,0.620990126091947,1,0.949256046559304,1.08528985347545,40.4899585878733,1,1
"SLC4A11",0.653258969344035,1,0.49293480524181,0.809892830311148,1,0.995849591691311,1,1,1
"SLC4A2",0.477252546985324,1,0.24034165706338,1,1,1.12505283675463,1,1,1.32142409970911
"SLC4A4",0.330855128611286,1.17136132465446,0.449774244514969,0.366299821857847,1.31577393721377,1.03142518448434,1,1,1
"SLC4A7",0.269138586437198,1,0.544149884498805,1,1,1.17708730996735,1,1,1
"SLC52A2",1.01162248198633,1,1,0.896340512840443,1,1,1,1,1
"SLC52A3",0.912904759572952,1,0.613613026264594,0.865332498416948,1,0.966830482899919,1,1,1
"SLC5A11",0.956753008253883,1,1,0.969316304444517,1,1,1,1,1
"SLC5A12",0.443983625115266,1,0.831895060635806,1.09451047836898,1,0.962317936184264,1,1,1
"SLC5A5",0.541836828462559,0.283712370420349,0.667173810902838,1.32675389449754,0.832252787885567,1.0040261140404,1,1,1
"SLC5A6",2.75367452084521,1,0.846095989421884,1,1,1.06182840948934,1,1,1
"SLC5A7",0.816150028657121,0.592791773499429,0.951834866062228,2.09624905810362,1.50768790110383,0.987055023673333,1,1,1
"SLC66A1",0.931970939554052,1,0.814501836180328,0.874171389253205,1,0.95626994246797,1,1,1
"SLC6A1",1,0.0620608080484653,0.597087002832006,1.65479372367137,4.99203010808187,0.994637297204483,1431.71706626716,188376448561142,3.37213873064648
"SLC6A11",0.647323698263598,1.09792950266842,0.480213394009087,1.37845848634971,0.835132956587197,1.32153430146793,1,1,1
"SLC6A19",0.999999999999999,1,0.579856121072074,1,1,1,1,1,1
"SLC6A2",0.638202995024283,0.479026816315583,0.709990516872743,1,3.25081596774935,1.15580278291597,1,1,18.257369664748
"SLC6A20",1,1,0.785405481350724,1,1,1.02730744504406,1,1,1
"SLC6A3",0.307101952136864,0.829009117010031,0.46863201558648,1.04881718535276,0.608375129100202,0.992395059526068,1,1,1
"SLC6A5",0.725373658065031,1,0.763795068122317,1.04469463199917,1,1,1,1,1
"SLC6A6",0.273357308930752,0.431749120132282,0.698682208576288,1,1.3115860857129,0.983979368725854,1,1,1
"SLC6A9",0.603302718132933,0.186633542111095,0.605756496666741,0.745953455644974,0.963823898675705,1.16267672489111,1.78347125438262,1,1
"SLC7A14",0.55797092559658,1,1,2.12899373860418,1,1,1,1,1
"SLC7A7",0.820117834129556,1,0.852119305163276,1.13628881393388,1,1,1.00970108659365,1,1
"SLC7A8",0.894165003280797,1,1,0.944871723230834,1,1,1,1,1
"SLC7A9",0.993952472480463,1,0.780978490879001,1.01340120551751,1,1.1311731853037,1,1,1
"SLC8A1",1,0.334133302239399,0.773551748322959,0.700894791950374,0.962873014551683,1.07137581641533,1,1,1
"SLC9A1",0.269192790550557,0.103802947420849,0.501875543299694,0.616097970107578,1.10883773693112,0.92622256110219,1,5.54731467790087,1
"SLC9A3",0.235061200483881,0.392673888458141,0.282316361235044,0.567908677135372,0.81194321406672,1.00149545914952,1,62.5898912018995,1.58538436917198
"SLC9A8",0.885551254043252,1,0.627091875008554,0.924804138179205,1,0.970781386517949,1,1,1
"SLC9B1",0.914358540371753,0.652354871157187,1,1,1,1,1,1,1
"SLCO1A2",1,1,1,1,1,1,1,1,1
"SLCO2A1",0.995483159794438,1,1,1.05528570069939,1,1,1.00431898972669,1,1
"SLCO6A1",0.985789038984706,1,1,0.946905036519853,1,1,1,1,1
"SLFN12L",1,1,1,1,1,1,1,1,1
"SLIT1",0.364098405611812,1,0.302021032881565,1.29582462008996,1,1.84148469269758,1,1,1
"SLIT2",0.245862115666787,1,0.187137346744833,0.81354554576874,1,0.995189384648748,2.05433364402712,1,1
"SLIT3",0.225258179785163,1,0.220456805289736,1.01939200707206,1,1.06149709465722,1,1,1
"SLITRK1",1,1,0.598935630198982,0.607806271134093,1,1.01730364534058,1,1,1
"SLITRK6",1,1,1,1,1,1,1,1,1
"SLX1A",1,0.0333710912402416,0.848952047957747,1,1,1,1,1,1
"SLX4",0.678203375172932,1,1,1.71232067783656,1,1,1,1,1
"SLX4IP",0.999999999999999,1,1,1,1,1,1,1,1
"SMAD2",0.449344938314879,0.243664200734568,0.940008214708075,1,1.81239600728093,1.08444992621129,1,1,1
"SMAD3",1,1.18000968538257,0.766584369529305,1,0.524171272764583,1,1,1,1
"SMAD4",1,0.199974585477571,0.773927063769306,1,1.13938182743202,1,1,143.278197055339,1
"SMAD6",1,0.375318397217165,0.557987849154252,1,1,1,4.18569102482289,1,1
"SMAD9",0.70187363829196,1,0.841184195384826,1.6781661681948,1,1,1,1,1
"SMAP1",1,0.442131226863451,1,1.64387003214831,0.615927923560028,1,1,1,1
"SMARCA2",0.211014761980877,0.290128458874707,0.410308302403803,1.22043358915133,2.72891391892766,0.989837205364385,1,673.227053475081,1
"SMARCA4",0.131581761779306,0.157575673104829,0.511409786691076,0.761574593673713,8.71618347562658,1.01906654136033,1,133900.203083355,1.10856975166071
"SMARCA5",1,0.112253986914489,0.686738250747915,1,1.52138044986115,1.14503543191909,1,1,2.3402343393547
"SMARCAL1",0.222163743359554,1,0.691117286545057,1.63004006292308,1,1.02281644881523,1,1,1
"SMARCB1",0.514111556183374,0.893775042418879,0.775542530870667,1,2.45080458600349,1.01694042957661,1,1,1
"SMARCC1",0.640665741655674,0.162580550100932,0.60031467455338,1,1.10752512517435,1.01669023147175,2.44269695570176,1,1
"SMARCC2",0.340825766361087,0.296210155474806,0.2137870216891,2.58960396961465,1.509265207756,1.24038553088617,3341956.62425151,1,1
"SMARCD1",0.45499771416914,0.377700224244513,0.700356352450137,1,2.44187025936716,1.05580413196412,4.32336973725389,1,1
"SMARCE1",1,1,0.847633582660155,1,1,0.936507548452226,5.8266240128658,1,1
"SMC3",0.256630582436083,0.0974923524023241,0.507583960826846,0.782345188514491,10.8621216365661,0.919620195361708,1,1543.65377313734,1
"SMC5",0.449946756095454,1,1,1.32176159278416,1,1,1.86710092577173,1,1
"SMCHD1",0.0744770593764737,1.12044486896107,0.550651685103293,1,1,0.973993912302209,1,1,1
"SMG8",0.374080996501624,1,0.691814155973552,0.620478977578291,1,1.15289302945592,1,1,1
"SMG9",0.979871722476733,1,0.580671039548504,1.06980350412787,1,0.98593011365332,1,1,1
"SMIM14",1.05568619990038,1,0.740861396512164,0.596703365483324,1,1,1,1,1
"SMIM15",1,1,1,1,1,1.03373034598627,1,1,1
"SMIM21",1,1,1,1,1,1,1,1,1
"SMN1",1,1,1,1,1,1,1,1,1
"SMO",0.559222524848408,1,0.334923579158241,0.759379731712368,1,1.00812002619307,1,1,1
"SMOC1",1.42002165114271,1,0.94772996171948,1.12404806398065,1,0.978382251107534,1,1,1
"SMOX",0.31946894770538,1,0.691508726682002,1.53688416125981,1,1.19859863041315,1,1,1
"SMPD1",0.949703816765266,1,0.797165174928144,1,1,0.972303159349318,1,1,1
"SMUG1",0.981421811987998,1,0.934515419568358,0.917879517002031,1,0.980636636199232,1,1,1
"SMYD2",0.898485706667955,1,0.932793313654364,1,1,0.997539359947703,6.24211168648139,1,1
"SNAI2",1,1,0.946621613781619,1,1,1.06643291307666,1,1,1
"SNAP25",1,0.477571266649631,0.959080270290837,1,1,1.06605535907633,1,1,1
"SNAP29",0.97819668279732,1,1,1,1,1,1,1,1
"SNAP91",0.668753865344827,1,0.816627381540357,1,1,1,1,1,1
"SNCA",0.72973012994522,1,0.942786189429937,1,1,1.03291173118352,1,1,1.47367546991232
"SNCAIP",0.337194172926249,1,0.809874936721275,0.69467310945723,1,1,1,1,1
"SNCB",1,1,0.883035193784353,1,1,0.969052513884442,1,1,1
"SNF8",0.926993263689708,1,0.80973352753027,0.901055071359795,1,1.00576010870783,1,1,1
"SNIP1",0.801550035361535,1,0.780604283388715,1.49255921528023,1,1.02023850917959,1,1,1
"SNN",1,1.13488826894182,0.926177004367858,1,1,1.02884697929149,1,1,1
"SNPH",1,1,0.430721777373827,1,1,0.942931335010666,1,1,1
"SNRNP200",0.0596495186225202,0.000414433876234335,0.252912408894197,0.208097840060052,0.516584494715553,0.978414651185294,1,6245.54207561211,2.70956964043371
"SNRNP25",0.982241760302417,1,1,0.970541760174315,1,1,1,1,1
"SNRPB",1,1,0.87837216625772,1,1,1.00065739978191,1,1,1
"SNRPN",1,0.510196697231154,0.980849270072538,1,0.724111085048687,0.981042815273139,1,1,1
"SNTA1",0.650833680153832,1,0.7150436825449,0.560334010366018,1,0.99228479482544,1.60453776358948,1,1
"SNTG1",0.569761912538307,1,1,1,1,1,1,1,1
"SNTG2",0.996577460451142,1,1,1.02938703868936,1,1,1,1,1
"SNUPN",1,1,1,1,1,1,1,1,1
"SNX1",0.542757325711312,1,0.843845971484448,1,1,1,1,1,1
"SNX10",1,1,0.914022770789086,1,1,1.05205953535202,1,1,1
"SNX13",1,0.424253969301827,0.702066106358331,1,1.11498385776837,0.894694464458226,182.181730238991,1,1
"SNX14",0.57645454123391,1,0.795477948671084,1,1,0.97727301031579,1,1,1
"SNX16",1,1,0.791738153459082,1,1,1,1,1,1
"SNX2",0.643521929929137,1,1,1.06969032152759,1,1,1,1,1
"SNX22",0.998385714088975,1,1,1,1,1,1,1,1
"SNX27",1,1,0.526865288038091,1,1.32908809672989,1.01932045584385,1,1,1
"SNX29",0.718901874000401,1,1,1,1,1,1,1,1
"SNX3",1.01153896584961,0.969938003091781,0.930896381577186,0.887061830293359,0.849046836645888,0.982003008028396,1,1,1
"SNX30",0.606442356104737,1,0.593803684122106,1,1,1.23801675537081,1,1,1
"SNX32",1,1,1,1,1,1,1,1,1
"SNX5",1,1,1,1.98939857430443,1,1,1,1,1
"SNX6",0.554336127081805,1,0.782463782103758,0.632018869916468,1,1.01858966104787,1,1,1
"SNX9",0.383199947084657,0.322350081346981,0.776840510895753,1,0.839844866749396,0.94770262594757,1,1,1
"SOCS1",1,0.75265134688046,0.661142371211002,1,1,1,1,1,1
"SOD1",0.917454994554003,0.861960923575622,0.781542566529086,1,1.82598905209367,1,1,1,1
"SOHLH1",1,1,1,1,1,1,1,1,1
"SON",0.147019547180628,1,0.535441264561756,0.429126808095542,1,1.06133430205902,306.566748585633,1,1
"SORBS2",0.251368362920358,1,0.734561153113212,0.576435683218256,1,1.01037311645888,1,1,1
"SORCS1",0.541088849256366,0.280773523629688,0.315095176366537,1.3325135229985,1,0.958622964402755,1,1,1
"SORCS2",0.317508860675537,0.785576268994456,0.56457817143018,0.967588922305396,1,1,1,1,1
"SORD",1,1,1,1,1,0.978625881920725,1,1,1
"SORL1",0.0543792760661422,1,0.387097527160509,0.49379092271476,1,1.06469665815457,1,1,1.11905599201245
"SOS1",0.0768809439531642,0.615701225494849,0.485746640908395,1,0.825788295796825,1.09365271699062,1,1,1
